id,company,dateClear,rating,city,state,title,status,position,recommend,pros,cons,adviceManag,outlook,ceo,dateCollect
560916,"
IBM
",2017-10-30,3,Rio de Janeiro,RJ,"
Um elefante branco competindo numa corrida de cavalos jovens
",Funcionário,Analista de Telecomunicações,NI," Ótimo espaço de trabalho, bons benefícios e mobilidade de trabalho. É uma empresa que está em constantes mudanças na tentativa de permanecer como uma empresa de tecnologia e de inovações. Possui uma base excelente de cursos e ferramentas para o auto aprendisado, porém 90% em inglês."," Pouquíssima oportunidades de promoção baseado na meritrocracia, necessário um vínculo mais íntimo e pessoal com o gestor a que poderá estar submetido para poder ter alguma oportunidade. O plano de carreira em sua teoria é muito bom, porém a maior parte dos gerentes simplesmente ignora, não fazendo realmente o papel de gerente de pessoas esperado pela IBM, evidente que desprezando as orientações das Companhia, os melhores avaliados pelos seus gerentes são os que têm um vínculo mais próximos de seus gerentes, muitas das vezes amigos ou parentes. Burocracia, inúmeros processos independentes em casa área, deixando os processos letárgicos. E baixos salários comparados às outras empresas de tecnologia no mercado."," Pouquíssima oportunidades de promoção baseado na meritrocracia, necessário um vínculo mais íntimo e pessoal com o gestor a que poderá estar submetido para poder ter alguma oportunidade. O plano de carreira em sua teoria é muito bom, porém a maior parte dos gerentes simplesmente ignora, não fazendo realmente o papel de gerente de pessoas esperado pela IBM, evidente que desprezando as orientações das Companhia, os melhores avaliados pelos seus gerentes são os que têm um vínculo mais próximos de seus gerentes, muitas das vezes amigos ou parentes. Burocracia, inúmeros processos independentes em casa área, deixando os processos letárgicos. E baixos salários comparados às outras empresas de tecnologia no mercado.",NI,NI,2018-01-28
560693,"
IBM
",2017-10-30,4,Sao Paulo,SP,"
A Escola para ingressar no mercado de Trabalho!
",Funcionário,Estagiário,Sim, A disposição que os funcionários antigos da empresa tem em ensinar e estar sempre apoiando e ajudando a direcionar o trabalho em caso de dúvida. Contato direto com executivos e gerentes.," Algumas situações de trabalho deveriam ser melhor explicadas , como Home-Office e a questão do horário. Estagiários não batem ponto, acabam trabalhando mais que as 6 horas de contrato e o gerente não demonstra preocupação com isso. A política do Home-Office que é falada na contratação como algo inovador da empresa, devido ao fato de todos funcionários terem notebook, não acaba sendo bem vista pelo superior quando solicitada."," Algumas situações de trabalho deveriam ser melhor explicadas , como Home-Office e a questão do horário. Estagiários não batem ponto, acabam trabalhando mais que as 6 horas de contrato e o gerente não demonstra preocupação com isso. A política do Home-Office que é falada na contratação como algo inovador da empresa, devido ao fato de todos funcionários terem notebook, não acaba sendo bem vista pelo superior quando solicitada.",NI,NI,2018-01-28
560346,"
IBM
",2017-10-30,1,Sao Paulo,SP,"
Dinossauros da Tecnologia da Informação
",Ex-funcionário,"Ex-funcionário, saiu em 2016",NI, Empresa sabe bem como vender a imagem de pioneira em tecnologia da informação mesmo já estando defasada em vários seguimentos. Artigos para compra na lojinha da empresa.," Processo de promoções engessados e até arcaicos. Descarte frequentes de colaboradores por conta de quarteirização mesmo tendo ótimos desempenhos e indicadores. Apontamentos de horários são realizadas com diversas ferramentas ao invés de somente 1 bem desenvolvida. Cursos online semanalmente que, ao invés de melhorar o profissional, atrapalha no desempenho da alta carga de tarefas. Líderes passam em cima um dos outros para manter seus empregos, inclusive em ordens globais."," Processo de promoções engessados e até arcaicos. Descarte frequentes de colaboradores por conta de quarteirização mesmo tendo ótimos desempenhos e indicadores. Apontamentos de horários são realizadas com diversas ferramentas ao invés de somente 1 bem desenvolvida. Cursos online semanalmente que, ao invés de melhorar o profissional, atrapalha no desempenho da alta carga de tarefas. Líderes passam em cima um dos outros para manter seus empregos, inclusive em ordens globais.",NI,NI,2018-01-28
560326,"
IBM
",2017-10-30,4,Sao Paulo,SP,"
Excelente ambiente para o inicio de carreira
",Funcionário,Estágio,Sim," Time composto por pessoas com skills variados, fazendo com que você aprenda diversos assuntos. Empresa fantástica no quesito inclusão e diversidade. Flexibilidade para fazer home office."," Precisa se atentar no plano de carreira para os estagiários, oferecendo mais vagas em postos distintos já que é uma empresa grande. Não é muito flexível em relação a emenda de feriados."," Precisa se atentar no plano de carreira para os estagiários, oferecendo mais vagas em postos distintos já que é uma empresa grande. Não é muito flexível em relação a emenda de feriados.",NI,NI,2018-01-28
559932,"
IBM
",2017-10-30,5,Hortolandia,SP,"
incrível
",Funcionário,Jovem Aprendiz Administrativo,Sim," Todos recebemos o mesmo tratamento, independente do cargo. Temos chance de crescermos dentro da empresa.", Por enquanto não vejo nada que não considero legal para nós funcionários da empresa., Por enquanto não vejo nada que não considero legal para nós funcionários da empresa.,NI,NI,2018-01-28
559561,"
IBM
",2017-09-30,4,Hortolandia,SP,"
Ótima empresa para quem está iniciando sua carreira profissional
",Funcionário,Estagiário,Sim," A IBM proporciona aos estagiários uma grande oportunidade de aprendizado. Acredito que seja uma das melhores empresas para iniciar sua carreira, principalmente se você for da área de TI. O salário e benefícios, como vale transporte e refeição, também são pontos interessantes à se comentar."," Eu acredito que pelo fato de ser uma empresa """"""""""""""""""""""""""""""""muito grande"""""""""""""""""""""""""""""""", seja um tanto quanto difícil você ter uma oportunidade de crescimento dentro da empresa. Não com relação à adquirir conhecimento e """"""""""""""""""""""""""""""""build your skills"""""""""""""""""""""""""""""""", mas sim com relação à """"""""""""""""""""""""""""""""subir"""""""""""""""""""""""""""""""" profissionalmente em termos de plano de carreira."," Eu acredito que pelo fato de ser uma empresa """"""""""""""""""""""""""""""""muito grande"""""""""""""""""""""""""""""""", seja um tanto quanto difícil você ter uma oportunidade de crescimento dentro da empresa. Não com relação à adquirir conhecimento e """"""""""""""""""""""""""""""""build your skills"""""""""""""""""""""""""""""""", mas sim com relação à """"""""""""""""""""""""""""""""subir"""""""""""""""""""""""""""""""" profissionalmente em termos de plano de carreira.",NI,NI,2018-01-28
559201,"
IBM
",2017-09-30,2,Belo Horizonte,MG,"
Pelo porte,esperava maior satisfação dos funcionários da empresa
",Ex-funcionário,Técnico Especialista em Processamento de Dados,NI, O nome da empresa acaba contando muito na escolha e pesa no curriculum. Há algumas coisas como o não atraso de salários e benefícios em reembolso de remédio que são bons.," Há uma burocracia para quase tudo.O Plano de carreira por mais que tentem mostrar que tem alguma lógica e que irá alavancar sua carreira em algum momento,Depende de critérios altamente subjetivos,e tem cotas, Ou seja: Se houver 3 pessoas excelentes na sua equipe,(Cuja avaliação seria 1)e a """"""""""""""""""""""""""""""""cota"""""""""""""""""""""""""""""""" do gerente for de 1 avaliação nota """"""""""""""""""""""""""""""""1""""""""""""""""""""""""""""""""apenas, 2 dos excelentes ficarão subavaliados na avaliação anual de desempenho. O salário médio é abaixo do mercado,e como é difícil promoção,recomendo negociar bom salário no momento da contratação."," Há uma burocracia para quase tudo.O Plano de carreira por mais que tentem mostrar que tem alguma lógica e que irá alavancar sua carreira em algum momento,Depende de critérios altamente subjetivos,e tem cotas, Ou seja: Se houver 3 pessoas excelentes na sua equipe,(Cuja avaliação seria 1)e a """"""""""""""""""""""""""""""""cota"""""""""""""""""""""""""""""""" do gerente for de 1 avaliação nota """"""""""""""""""""""""""""""""1""""""""""""""""""""""""""""""""apenas, 2 dos excelentes ficarão subavaliados na avaliação anual de desempenho. O salário médio é abaixo do mercado,e como é difícil promoção,recomendo negociar bom salário no momento da contratação.",NI,NI,2018-01-28
558095,"
IBM
",2017-09-30,5,Sao Paulo,SP,"
Excelente empresa
",Ex-funcionário,"Ex-funcionário, saiu em 2016",Sim," Benefícios, aprendizado, ambiente agradável. uma excelente empresa para se trabalhar. Flexível e reconhecimento. Fácil acesso para chegar até a empresa."," Não tenho o que apontar como negativo. E acredito que uma empresa deste porte como a IBM só tende a crescer cada vez mais. Por isso acredito que se tivesse mais uma filial no Brasil, seria uma ótima oportunidade para crescimento."," Não tenho o que apontar como negativo. E acredito que uma empresa deste porte como a IBM só tende a crescer cada vez mais. Por isso acredito que se tivesse mais uma filial no Brasil, seria uma ótima oportunidade para crescimento.",NI,NI,2018-01-28
555134,"
IBM
",2017-09-30,5,Sao Paulo,SP,"
É uma empresa boa, muito boa, mas que precisa de ajustes para se tornar ainda melhor.
",Funcionário,Analista de Recursos Humanos (RH),Sim," Cultura é muito boa, liberdade para aprender e se desenvolver, você consegue construir uma carreira com trabalho duro. Você tem que conquistar seu espaço."," Liderança precisa de mais desenvolvimento, é dificil você crescer e desenvolver se a liderança não tem metas claras e objetivas para você dentro do time."," Liderança precisa de mais desenvolvimento, é dificil você crescer e desenvolver se a liderança não tem metas claras e objetivas para você dentro do time.",NI,NI,2018-01-28
55322810,"
IBM
",2017-09-30,3,Hortolandia,SP,"
Avaliação após 10 anos de casa
",Funcionário,Software Architect,NI, Pacote muito bom de benefícios e (antigamente) a flexibilidade/possibilidade de Home Office. Vários caminhos podem ser explorados na empresa dependendo de seu networking.," Muita burocraria, processos ineficientes e grande dificuldade de se obter uma promoção (especialmente estando em GBS/GTS) em curto/médio prazo."," Muita burocraria, processos ineficientes e grande dificuldade de se obter uma promoção (especialmente estando em GBS/GTS) em curto/médio prazo.",NI,NI,2018-01-28
552345,"
IBM
",2017-09-30,3,Belo Horizonte,MG,"
Bom para aprender várias tecnologias .
",Ex-funcionário,Analista de Suporte,NI," Flexibilidade de Horários , acesso a varias tecnologias diferentes .Muitos benefícios como plano de saúde , plano de farmácia.A empresa é movida a processos."," Realocação em projetos diferenciados deveria ser mais facilitado.Menos chefes e mais auto-gerenciamento , para desenvolvimento pessoal e de carreira ."," Realocação em projetos diferenciados deveria ser mais facilitado.Menos chefes e mais auto-gerenciamento , para desenvolvimento pessoal e de carreira .",NI,NI,2018-01-28
552078,"
IBM
",2017-09-30,5,Rio de Janeiro,RJ,"
Um mundo de oportunidades em um sonho de infância
",Funcionário,Assistente Administrativo,Sim," Ótimo ambiente de trabalho (no caso em meu setor, Contábeis), uma das maiores empresas do mundo, então é uma nova descoberta a cada dia. São várias oportunidades de crescimento, várias culturas diferentes em um mesmo lugar, já que há pessoas de diversos lugares do mundo trabalhando aqui no edifício Pasteur. É simplesmente sensacional."," Talvez um pouco de segregação para com os terceirizados que trabalham junto aos IBMistas, já que o acesso é mais complicado a eventos e outros."," Talvez um pouco de segregação para com os terceirizados que trabalham junto aos IBMistas, já que o acesso é mais complicado a eventos e outros.",NI,NI,2018-01-28
548790,"
IBM
",2017-09-30,3,Sao Paulo,SP,"
Boa empresa
",Ex-funcionário,Analista de Help Desk,Sim," Bons benefícios, ambiente agradável. Cultura da empresa muito forte. Possibilidade de crescimento, plano de carreira bem definido, dependendo do gerente."," Postura um pouco engessada, formal. Cobrança de metas muito forte, desgastante. Operação muito pouco flexível em alguns pontos, e flexível demais em outros, no mal sentido em ambos os casos."," Postura um pouco engessada, formal. Cobrança de metas muito forte, desgastante. Operação muito pouco flexível em alguns pontos, e flexível demais em outros, no mal sentido em ambos os casos.",NI,NI,2018-01-28
548694,"
IBM
",2017-09-30,4,Sao Paulo,SP,"
Pouca oportunidade de carreira
",Ex-funcionário,Analista de Suporte Técnico,Sim," Muita oportunidade de aprendizado. É bem provável que você trabalhe com vários clientes diferentes, conhecendo diferentes sistemas e métodos de gestões não semelhantes."," Poucas oportunidades de promoção/mudança de área. Quando surgem oportunidades, as pessoas que são encaminhadas são aquelas que possuem um convívio mais íntimo com seu gestor, e não baseado na capacidade profissional do funcionário."," Poucas oportunidades de promoção/mudança de área. Quando surgem oportunidades, as pessoas que são encaminhadas são aquelas que possuem um convívio mais íntimo com seu gestor, e não baseado na capacidade profissional do funcionário.",NI,NI,2018-01-28
548107,"
IBM
",2017-09-30,3,Sao Paulo,SP,"
Ótima empresa para trabalhar, porém, muito burocrática
",Funcionário,Analista Desenvolvedor Júnior,NI," Ambiente de trabalho descontraído por ser uma empresa multinacional. Ótimos benefícios, grandes oportunidades de aprendizado e plano de carreira sólido."," Salários abaixo da média, excesso de burocracia para solicitação de horas extras, excesso de processos a serem realizados para o apontamento de horas."," Salários abaixo da média, excesso de burocracia para solicitação de horas extras, excesso de processos a serem realizados para o apontamento de horas.",NI,NI,2018-01-28
545936,"
IBM
",2017-09-30,5,Rio de Janeiro,RJ,"
ótimo ambiente de trabalho e ótimos profissionais
",Funcionário,Estagiário de Pesquisa,Sim," O ambiente de trabalho é ótimo, os pesquisadores são bem sociaveis, dedicados e prestativos. Existem diversos projetos sendo levados adiante e a sua opinião importa.", Se eu pudesse mudaria apenas a burocracia para determinados procedimentos. Algumas coisas simplesmente demoram muito mais do que precisariam., Se eu pudesse mudaria apenas a burocracia para determinados procedimentos. Algumas coisas simplesmente demoram muito mais do que precisariam.,NI,NI,2018-01-28
545760,"
IBM
",2017-09-30,4,Sao Paulo,SP,"
Muitas empresas em uma
",Funcionário,Gerente de Conteúdo,NI," Bons salários e benefícios. Boa estrutura, apesar do prédio e das mesas serem bem antigas (mas isso depende da área). Alguns gestores permitem home office."," A IBM são muitas empresas em uma só. Dependendo da área e do seu gestor, sua vida pode ser muito facilitada ou dificultada. O ambiente de trabalho costuma ser bom."," A IBM são muitas empresas em uma só. Dependendo da área e do seu gestor, sua vida pode ser muito facilitada ou dificultada. O ambiente de trabalho costuma ser bom.",NI,NI,2018-01-28
545156,"
IBM
",2017-09-30,4,Sao Paulo,SP,"
Boa empresa
",Funcionário,Senior Database Administrator (DBA),Sim," A empresa é flexível, embora isso dependa do departamento que você trabalhe. Dependendo do gerente também, há muita oportunidade de crescimento."," Processos muito burocráticos; além do atendimento ao cliente, solicitam tarefas extras que às vezes fica difícil conciliar a vida profissional e social."," Processos muito burocráticos; além do atendimento ao cliente, solicitam tarefas extras que às vezes fica difícil conciliar a vida profissional e social.",NI,NI,2018-01-28
544663,"
IBM
",2017-09-30,4,Hortolandia,SP,"
Boa empresa para começar a carreira
",Funcionário,Analista de Compliance,NI," Muitos treinamentos internos que melhoram as habilidades dos funcionários e ajudam a estar melhor preparados para as atividades na empresa, bem como se preparar melhor para mudar de carreira."," Empresa com aproximadamente 400 mil funcionários, o que traz problemas tais como: dificuldade de subir de cargo, restrição orçamentária para cursos e ou treinamentos externos, ambiente de insegurança pois a qualquer momento qualquer funcionário pode ser mandado embora para simplesmente poupar gastos do time, programa de avaliação de desempenho que deixa a desejar entre outros problemas inerentes a algumas grandes empresas."," Empresa com aproximadamente 400 mil funcionários, o que traz problemas tais como: dificuldade de subir de cargo, restrição orçamentária para cursos e ou treinamentos externos, ambiente de insegurança pois a qualquer momento qualquer funcionário pode ser mandado embora para simplesmente poupar gastos do time, programa de avaliação de desempenho que deixa a desejar entre outros problemas inerentes a algumas grandes empresas.",NI,NI,2018-01-28
544654,"
IBM
",2017-09-30,2,Hortolandia,SP,"
Podia ser muito melhor
",Funcionário,Assistente Técnico,NI," A empresa tem grande valor no mercado, o que o funcionario ser bem visto, alem de ter cursos gratuitos que ajudam no crescimento profissional."," Salario baixo, PLR praticamente NULO, meritocracia nao funciona em alguns times, a mudanca de times e/ou projetos e dificil de conseguir, pagam o minimo permitido por lei de adicional noturno, se trabalha de sabado e domingo e feriados (natal e ano novo) alem de fechamentos de mes sem ter hora para acabar."," Salario baixo, PLR praticamente NULO, meritocracia nao funciona em alguns times, a mudanca de times e/ou projetos e dificil de conseguir, pagam o minimo permitido por lei de adicional noturno, se trabalha de sabado e domingo e feriados (natal e ano novo) alem de fechamentos de mes sem ter hora para acabar.",NI,NI,2018-01-28
543931,"
IBM
",2017-09-30,4,Hortolandia,SP,"
IBM Brasil
",Funcionário,IT Specialist,Sim, Disponibilidade de Home Office. Excelentes treinamentos gratuitos na intranet. Incrível política de responsabilidade social e diversidade. Oportunidade de crescimento de carreira.," Não tenho muitos pontos negativos, porém o salário e os benefícios não são tão atrativos quando comparados ao que é oferecido por outras multinacionais."," Não tenho muitos pontos negativos, porém o salário e os benefícios não são tão atrativos quando comparados ao que é oferecido por outras multinacionais.",NI,NI,2018-01-28
543843,"
IBM
",2017-09-30,4,Sao Paulo,SP,"
Novas oportunidades
",Funcionário,Analista de Suporte Pleno,NI," beneficios e plano de carreira Empresa paga em dia, varios clientes, muitos cursos e oportunidades Nome muito forte no mercado isso abrira muitas portas no futuro"," salario muito abaixo do mercado, muito dificil de ter aumento, empresa pede muito do profissional e nao paga o suficiente para isso, tirando isso é uma otima empresa"," salario muito abaixo do mercado, muito dificil de ter aumento, empresa pede muito do profissional e nao paga o suficiente para isso, tirando isso é uma otima empresa",NI,NI,2018-01-28
543825,"
IBM
",2017-09-30,2,Hortolandia,SP,"
Ainda há muito para melhorar
",Funcionário,Analista de Projetos,NI," É possível ter flexibilidade de horários (mas depende muito de cada time), fazer home office e está tentando mudar a maneira de pensar (pois muita coisa ainda está estruturada conforme anos 80)."," Ainda existem muitos gerentes mal preparados que não sabem lidar com seus funcionários e muito menos motivá-los. Muitos processos e controles ainda são feitos como antigamente sem refletir o ambiente atual da empresa, causando desconforto aos funcionários."," Ainda existem muitos gerentes mal preparados que não sabem lidar com seus funcionários e muito menos motivá-los. Muitos processos e controles ainda são feitos como antigamente sem refletir o ambiente atual da empresa, causando desconforto aos funcionários.",NI,NI,2018-01-28
543437,"
IBM
",2017-09-30,3,Sao Paulo,SP,"
About Data Specialist
",Funcionário,Data Specialist,Sim, Ótima oportunidade de aprendizado. Material para estudo nao falta. Alguns ótimos gerentes abre uma outra visão para funcionarios que estao chegando.," Precisam se tornar gerentes quem realmente tem a vontade disso. Em alguns casos, novos gerentes deixam os analistas recem chegados ainda mais confusos."," Precisam se tornar gerentes quem realmente tem a vontade disso. Em alguns casos, novos gerentes deixam os analistas recem chegados ainda mais confusos.",NI,NI,2018-01-28
541555,"
IBM
",2017-09-30,4,Hortolandia,SP,"
Otima empresa
",Funcionário,Software Engineer,Sim," possibilidade de desenvolvimento tecnico, mudança de área, flexibilidade de horário, home office, diversidade, plano de carreira, beneficios"," falta de estrategia bem definida, investir mais no treinamento de funcionarios, salarios abaixo do mercado, retenção de funcionarios e diminuição do quadro de funcionarios"," falta de estrategia bem definida, investir mais no treinamento de funcionarios, salarios abaixo do mercado, retenção de funcionarios e diminuição do quadro de funcionarios",NI,NI,2018-01-28
541272,"
IBM
",2017-09-30,4,Sao Paulo,SP,"
A IBM é uma escola para executivos
",Ex-funcionário,"Ex-funcionário, saiu em 2011",NI," A IBM é uma organização muito profissional, ética, que oferece inúmeras oportunidades de desenvolvimento e aprendizado. O ambiente de trabalho é saudável, apesar da continua pressão por resultados. A empresa está sempre se reinventando"," Os processos internos são burocráticos, a organização poderia ser bem mais ágil. Os custos indiretos são elevados, o que reduz a competitividade de preços, especialmente no mercado de serviços"," Os processos internos são burocráticos, a organização poderia ser bem mais ágil. Os custos indiretos são elevados, o que reduz a competitividade de preços, especialmente no mercado de serviços",NI,NI,2018-01-28
541261,"
IBM
",2017-09-30,3,Sao Paulo,SP,"
Boa, mas como uma política bem restrita em certos aspectos
",Ex-funcionário,Jovem Aprendiz,Sim," Tem de tudo no prédio, então você pode fazer várias coisas no horário de almoço. Tudo muito bem organizado, por e-mails, telefone. Computadores bons para trabalhar.", Burocracia para conseguir novos equipamentos. Temos que usar softwares não convencionais a menos que provemos que necessitamos usar por exemplo Microsoft Office Suite para o trabalho., Burocracia para conseguir novos equipamentos. Temos que usar softwares não convencionais a menos que provemos que necessitamos usar por exemplo Microsoft Office Suite para o trabalho.,NI,NI,2018-01-28
540594,"
IBM
",2017-09-30,4,Campinas,SP,"
Ibm - a colaboração que precisamos
",Funcionário,Headhunter,NI," Trabalhamos numa cultura de diversidade, onde a mudança de área e função em curto prazo são comuns acontecer, além de ter flexibilidade à horários e diferentes compromissos, ainda temos o poder de atuar em diferentes projetos e iniciativas."," Ainda falha muito em não tomar determinadas ações e depois sofre as consequências perante o mercado, a liderança precisa ter ações mais exponenciais afim de fazer o tão falado propósito acontecer."," Ainda falha muito em não tomar determinadas ações e depois sofre as consequências perante o mercado, a liderança precisa ter ações mais exponenciais afim de fazer o tão falado propósito acontecer.",NI,NI,2018-01-28
540176,"
IBM
",2017-09-30,4,Sao Paulo,SP,"
Uma empresa para aprender e se dedicar
",Funcionário,Gerente de Projetos (GP),NI," Acesso a materiais de estudo, plano vidalink de medicamentos, diversidade e programas de shadow e drop-in. Alguma flexibilidade também é negociada, dependendo da área e gerência."," Por ser uma empresa gigantesca, alguns processos ainda são muito burocráticos e engessados. Existe um esforço no sentido de simplificar as coisas, que tem funcionado em algumas áreas."," Por ser uma empresa gigantesca, alguns processos ainda são muito burocráticos e engessados. Existe um esforço no sentido de simplificar as coisas, que tem funcionado em algumas áreas.",NI,NI,2018-01-28
539505,"
IBM
",2017-09-30,5,Sao Paulo,SP,"
Ótimo empresa
",Ex-funcionário,Consultor,NI, Ótimos benefícios e ambiente de trabalho agradável. Oportunidade de viagens nacionais e internacionais. Possibilidade de home office dependendo do cliente., Dificuldade para mudar de área e função. Os gerentes dificultam qualquer tipo de movimentação e não é facil conseguir treinamento para as tarefas diárias., Dificuldade para mudar de área e função. Os gerentes dificultam qualquer tipo de movimentação e não é facil conseguir treinamento para as tarefas diárias.,NI,NI,2018-01-28
539112,"
IBM
",2017-09-30,4,Hortolandia,SP,"
Ótima empresa para se trabalhar
",Funcionário,Application Developer,Sim, A empresa tem plano de carreira e se preocupa com o bem estar dos funcionários. Além de promover eventos de tecnologia abertos para a comunidade de desenvolvedores e para todos os interessados em participar.," Não é tão fácil subir de banda, parece um processo que demanda certo tempo e bastante etapas a serem concluídas, nem sempre fica tão fácil de assimilar tudo que é necessário. Porém uma boa conversa com seu gerente ajuda bastante."," Não é tão fácil subir de banda, parece um processo que demanda certo tempo e bastante etapas a serem concluídas, nem sempre fica tão fácil de assimilar tudo que é necessário. Porém uma boa conversa com seu gerente ajuda bastante.",NI,NI,2018-01-28
538832,"
IBM
",2017-09-30,3,Sao Paulo,SP,"
Oportunidade que devem ser buscadas
",Funcionário,Analista Desenvolvedor IOS,NI," Vale Alimentação, vale transporte, o salário se adequa com o mercado de trabalho. A IBM oferece alguns treinamentos e com isso conseguimos crescer profissionalmente.", O salário muitas vezes não sofre muito alteração e a chance de crescimento poderia ser melhor esclarecida e gerida pelos gerentes. A falta de atenção quando somos consultores no cliente é grande., O salário muitas vezes não sofre muito alteração e a chance de crescimento poderia ser melhor esclarecida e gerida pelos gerentes. A falta de atenção quando somos consultores no cliente é grande.,NI,NI,2018-01-28
538508,"
IBM
",2017-09-30,5,Hortolandia,SP,"
Ótima empresa e crescimento contínuo
",Funcionário,Analista de Contratos,Sim," Cultura de diversidade, benefícios, pessoas de todos os estilos, no dress code, casual friday todos os dias, aceitação de pessoas trans, ambiente moderno e confortável."," Por conter muitas pessoas, muitos líderes e gerentes, há também muitos tipos de liderança, o que causa uma certa injustiça em questões de reconhecimento. Além disso, o salário é reconhecido como abaixo do mercado."," Por conter muitas pessoas, muitos líderes e gerentes, há também muitos tipos de liderança, o que causa uma certa injustiça em questões de reconhecimento. Além disso, o salário é reconhecido como abaixo do mercado.",NI,NI,2018-01-28
538367,"
IBM
",2017-09-30,3,Hortolandia,SP,"
N/a
",Funcionário,IT Specialist,Não, Treinamentos disponiveis gratuitamente para todos os funcionarios da empresa que tenham interesse em se engajar em tecnologias e melhorar suas qualidades.," remuneração baixa, forma de avaliação dos funcionários prioriza relacionamento interpessoal ao invés de produtividade, a empresa infelizmente possui uma cultura globalista que prioriza minorias ao invés do bem estar da população em geral, o que é um tanto incoerente com uma empresa que é o símbolo do capitalismo há pelo menos um século."," remuneração baixa, forma de avaliação dos funcionários prioriza relacionamento interpessoal ao invés de produtividade, a empresa infelizmente possui uma cultura globalista que prioriza minorias ao invés do bem estar da população em geral, o que é um tanto incoerente com uma empresa que é o símbolo do capitalismo há pelo menos um século.",NI,NI,2018-01-28
538019,"
IBM
",2017-09-30,2,Hortolandia,SP,"
Analista de Contrato Senior
",Funcionário,Analista de Contratos Sênior,NI," Flexibilidade, Benefícios , respeito , integridade . O Clima no trabalho e muito agradável. Confiança no Funcionário, ótimo lugar para aprender ."," Salário abaixo do mercado, participacão de Lucro ruim. Basicamente é remuneração é o ponto fraco da empresa, pois todo o resto é muito bom , estrutura, benefícios flexibilidade, abetura para opinar etc.."," Salário abaixo do mercado, participacão de Lucro ruim. Basicamente é remuneração é o ponto fraco da empresa, pois todo o resto é muito bom , estrutura, benefícios flexibilidade, abetura para opinar etc..",NI,NI,2018-01-28
537520,"
IBM
",2017-09-30,4,Rio de Janeiro,RJ,"
Boa no geral
",Funcionário,Estagiário,Sim," Oportunidades de aprendizado e liberdade para ajudar, opinar, independente do seu cargo. Possibilidades de troca diária com pessoas de vários lugares do mundo também fazem crescer bastante enquanto profissional!"," Sendo uma empresa que visa o crescimento, deveria dar mais subsídios para estudos e capacitação como mestrados, doutorados, extensão, idiomas e etc."," Sendo uma empresa que visa o crescimento, deveria dar mais subsídios para estudos e capacitação como mestrados, doutorados, extensão, idiomas e etc.",NI,NI,2018-01-28
535000,"
IBM
",2017-08-31,5,Hortolandia,SP,"
Ibm
",Funcionário,Team Leader,Sim," Dinamica, flexibilidade com horários deslocados e podendo trabalhar de casa, diversas áreas e possibilidade de sempre aprender algo novo, beneficions."," por ser uma empresa gigante, as vezes a carreira e o gerenciamento dela não acontece, por outro lado isso te motiva e fazer o push forte de sua carreira."," por ser uma empresa gigante, as vezes a carreira e o gerenciamento dela não acontece, por outro lado isso te motiva e fazer o push forte de sua carreira.",NI,NI,2018-01-28
534753,"
IBM
",2017-08-31,3,Sao Paulo,SP,"
Ótima empresa para o início de uma carreira técnica.
",Funcionário,Consultor SAP ABAP Pleno,Sim," Os benefícios concedidos pela empresa com relação a saúde, em geral são ótimos. Há boas oportunidades de atuação em grandes clientes do brasil quando já se tem experiencia no mercado."," Os benefícios alimentícios que a empresa fornece são baixos(isso pode depender do cargo, então pode variar). Muito difícil de receber algum tipo de aumento mesmo depois de 2 anos no mesmo nível."," Os benefícios alimentícios que a empresa fornece são baixos(isso pode depender do cargo, então pode variar). Muito difícil de receber algum tipo de aumento mesmo depois de 2 anos no mesmo nível.",NI,NI,2018-01-28
533992,"
IBM
",2017-08-31,3,Hortolandia,SP,"
Boa
",Funcionário,Team Leader,NI," Flexibilidade , benefícios, ambiente, horario, academia no local, Transporte, gerenciamento, vale alimentação, vale refeição, plano odontológico …"," Salario abaixo do mercado, pessoas com baixa disciplina."," Salario abaixo do mercado, pessoas com baixa disciplina.",NI,NI,2018-01-28
533611,"
IBM
",2017-08-31,4,Sao Paulo,SP,"
Boa empresa para aprender.
",Funcionário,Funcionário,Sim," Muitas ferramentas de aprendizado como yourlearning, CIC School, developerWokers, acesso ao Oracle University e apoio para retirar certificações."," Salário não compatível com o mercado, burocracia excessiva, mais de uma plataforma de gerenciamento de horas de trabalho que acaba sendo tomando muito tempo."," Salário não compatível com o mercado, burocracia excessiva, mais de uma plataforma de gerenciamento de horas de trabalho que acaba sendo tomando muito tempo.",NI,NI,2018-01-28
533501,"
IBM
",2017-08-31,4,Hortolandia,SP,"
Boa empresa para início de carreira
",Funcionário,Solution Architect,Sim," Liberdade de trabalho, horários flexíveis e bom pacote de benefícios. Foco e excelência em treinamentos nas principais tecnologias e oportunidade de trabalho em grandes projetos."," Salário abaixo da média de mercado, burocracia e processos em excesso. Processos e ferramentas de RH pouco eficientes com inúmeras ferramentas para o controle de jornada e horas."," Salário abaixo da média de mercado, burocracia e processos em excesso. Processos e ferramentas de RH pouco eficientes com inúmeras ferramentas para o controle de jornada e horas.",NI,NI,2018-01-28
